datetime,DOsp_1,error_1,error_2,NH4_1,NO3_1,P,I,D
2019-08-28 03:03:00,0.3,3.9716,4.011,11.8093,7.8377,0.1,0.0025,0.1
2019-08-28 03:04:00,0.289,3.8486,3.9716,11.7358,7.8871,0.1,0.0025,0.1
2019-08-28 03:05:00,0.2794,3.693,3.8486,11.6437,7.9507,0.1,0.0025,0.1
2019-08-28 03:06:00,0.2817,3.5818,3.693,11.5785,7.9967,0.1,0.0025,0.1
2019-08-28 03:07:00,0.295,3.5482,3.5818,11.5733,8.0251,0.1,0.0025,0.1
2019-08-28 03:08:00,0.2405,3.2186,3.5482,11.3504,8.1318,0.1,0.0025,0.1
2019-08-28 03:09:00,0.02,1.5614,3.2186,10.2896,8.7282,0.1,0.0025,0.1
2019-08-28 03:10:00,0.1274,1.254,1.5614,10.1532,8.8993,0.1,0.0025,0.1
2019-08-28 03:11:00,0.1432,1.1648,1.254,10.1194,8.9546,0.1,0.0025,0.1
2019-08-28 03:12:00,0.1343,1.0624,1.1648,10.085,9.0226,0.1,0.0025,0.1
2019-08-28 03:13:00,0.1337,0.9958,1.0624,10.0544,9.0586,0.1,0.0025,0.1
2019-08-28 03:14:00,0.1275,0.9199,0.9958,10.0229,9.103,0.1,0.0025,0.1
2019-08-28 03:15:00,0.1237,0.8523,0.9199,9.992,9.1397,0.1,0.0025,0.1
2019-08-28 03:16:00,0.1208,0.794,0.8523,9.9699,9.1758,0.1,0.0025,0.1
2019-08-28 03:17:00,0.1243,0.7729,0.794,9.9653,9.1924,0.1,0.0025,0.1
2019-08-28 03:18:00,0.1183,0.7234,0.7729,9.9442,9.2208,0.1,0.0025,0.1
2019-08-28 03:19:00,0.12,0.6984,0.7234,9.9354,9.237,0.1,0.0025,0.1
2019-08-28 03:20:00,0.1171,0.6633,0.6984,9.9215,9.2582,0.1,0.0025,0.1
2019-08-28 03:21:00,0.1098,0.6016,0.6633,9.8966,9.295,0.1,0.0025,0.1
2019-08-28 03:22:00,0.1158,0.5935,0.6016,9.8965,9.3031,0.1,0.0025,0.1
2019-08-28 03:23:00,0.1043,0.5255,0.5935,9.8657,9.3402,0.1,0.0025,0.1
2019-08-28 03:24:00,0.0988,0.4581,0.5255,9.8393,9.3812,0.1,0.0025,0.1
2019-08-28 03:25:00,0.0992,0.4209,0.4581,9.8186,9.3977,0.1,0.0025,0.1
2019-08-28 03:26:00,0.0913,0.3584,0.4209,9.7971,9.4387,0.1,0.0025,0.1
2019-08-28 03:27:00,0.0952,0.3424,0.3584,9.793,9.4507,0.1,0.0025,0.1
2019-08-28 03:28:00,0.0927,0.3178,0.3424,9.7888,9.4711,0.1,0.0025,0.1
2019-08-28 03:29:00,0.0868,0.2724,0.3178,9.7682,9.4958,0.1,0.0025,0.1
2019-08-28 03:30:00,0.0885,0.2548,0.2724,9.7631,9.5083,0.1,0.0025,0.1
2019-08-28 03:31:00,0.0798,0.2002,0.2548,9.7379,9.5377,0.1,0.0025,0.1
2019-08-28 03:32:00,0.0763,0.1534,0.2002,9.712,9.5586,0.1,0.0025,0.1
2019-08-28 03:33:00,0.077,0.1321,0.1534,9.7119,9.5798,0.1,0.0025,0.1
2019-08-28 03:34:00,0.07,0.0855,0.1321,9.6907,9.6052,0.1,0.0025,0.1
2019-08-28 03:35:00,0.0706,0.0644,0.0855,9.6865,9.6221,0.1,0.0025,0.1
2019-08-28 03:36:00,0.0592,-0.0029,0.0644,9.6617,9.6645,0.1,0.0025,0.1
2019-08-28 03:37:00,0.0642,-0.0112,-0.0029,9.6576,9.6688,0.1,0.0025,0.1
2019-08-28 03:38:00,0.0597,-0.0375,-0.0112,9.6613,9.6988,0.1,0.0025,0.1
2019-08-28 03:39:00,0.057,-0.0636,-0.0375,9.6352,9.6988,0.1,0.0025,0.1
2019-08-28 03:40:00,0.0474,-0.1231,-0.0636,9.6146,9.7377,0.1,0.0025,0.1
2019-08-28 03:41:00,0.0409,-0.1831,-0.1231,9.585,9.7681,0.1,0.0025,0.1
2019-08-28 03:42:00,0.037,-0.2299,-0.1831,9.5681,9.7981,0.1,0.0025,0.1
2019-08-28 03:43:00,0.036,-0.2551,-0.2299,9.5558,9.8109,0.1,0.0025,0.1
2019-08-28 03:44:00,0.0303,-0.2924,-0.2551,9.5357,9.8281,0.1,0.0025,0.1
2019-08-28 03:45:00,0.0261,-0.3278,-0.2924,9.5176,9.8454,0.1,0.0025,0.1
2019-08-28 03:46:03,0.028,-0.3317,-0.3278,9.5141,9.8458,0.1,0.0025,0.1
2019-08-28 03:47:00,0.02,-0.3707,-0.3317,9.4929,9.8635,0.1,0.0025,0.1
2019-08-28 03:48:00,0.02,-0.4057,-0.3707,9.4795,9.8852,0.1,0.0025,0.1
2019-08-28 03:49:00,0.02,-0.4231,-0.4057,9.4755,9.8986,0.1,0.0025,0.1
2019-08-28 03:50:00,0.02,-0.456,-0.4231,9.4598,9.9158,0.1,0.0025,0.1
2019-08-28 03:51:00,0.02,-0.4904,-0.456,9.4433,9.9337,0.1,0.0025,0.1
2019-08-28 03:52:00,0.02,-0.5258,-0.4904,9.4345,9.9603,0.1,0.0025,0.1
2019-08-28 03:53:00,0.02,-0.5438,-0.5258,9.4344,9.9782,0.1,0.0025,0.1
2019-08-28 03:54:00,0.02,-0.5864,-0.5438,9.4095,9.9959,0.1,0.0025,0.1
2019-08-28 03:55:00,0.02,-0.6207,-0.5864,9.3928,10.0135,0.1,0.0025,0.1
2019-08-28 03:56:00,0.02,-0.6773,-0.6207,9.3636,10.0409,0.1,0.0025,0.1
2019-08-28 03:57:00,0.0205,-0.6944,-0.6773,9.3595,10.0539,0.1,0.0025,0.1
2019-08-28 03:58:00,0.02,-0.7552,-0.6944,9.3303,10.0855,0.1,0.0025,0.1
2019-08-28 03:59:00,0.02,-0.8114,-0.7552,9.3097,10.1211,0.1,0.0025,0.1
2019-08-28 04:00:00,0.0236,-0.8115,-0.8114,9.3096,10.1211,0.1,0.0025,0.1
2019-08-28 04:01:00,0.0214,-0.8122,-0.8115,9.3095,10.1217,0.1,0.0025,0.1
2019-08-28 04:02:00,0.02,-0.8348,-0.8122,9.3052,10.14,0.1,0.0025,0.1
2019-08-28 04:03:00,0.02,-0.8693,-0.8348,9.2886,10.1579,0.1,0.0025,0.1
2019-08-28 04:04:00,0.1546,-0.2107,-0.8693,9.6981,9.9088,0.1,0.0025,0.1
2019-08-28 04:05:00,0.2524,0.6003,-0.2107,10.1314,9.5311,0.1,0.0025,0.1
2019-08-28 04:06:00,0.2057,0.7627,0.6003,10.206,9.4433,0.1,0.0025,0.1
2019-08-28 04:07:00,0.2029,0.8198,0.7627,10.2423,9.4224,0.1,0.0025,0.1
2019-08-28 04:08:00,0.212,0.8829,0.8198,10.2686,9.3856,0.1,0.0025,0.1
2019-08-28 04:09:00,0.2078,0.8824,0.8829,10.2596,9.3772,0.1,0.0025,0.1
2019-08-28 04:10:00,0.2021,0.8432,0.8824,10.246,9.4028,0.1,0.0025,0.1
2019-08-28 04:11:00,0.2073,0.8394,0.8432,10.2459,9.4066,0.1,0.0025,0.1
2019-08-28 04:12:00,0.2071,0.8259,0.8394,10.2414,9.4154,0.1,0.0025,0.1
2019-08-28 04:13:00,0.2063,0.8049,0.8259,10.233,9.428,0.1,0.0025,0.1
2019-08-28 04:14:00,0.2075,0.7907,0.8049,10.2188,9.4281,0.1,0.0025,0.1
2019-08-28 04:15:00,0.2022,0.7478,0.7907,10.2053,9.4575,0.1,0.0025,0.1
2019-08-28 04:16:00,0.2003,0.7081,0.7478,10.1827,9.4746,0.1,0.0025,0.1
2019-08-28 04:17:00,0.2087,0.7211,0.7081,10.1917,9.4705,0.1,0.0025,0.1
2019-08-28 04:18:00,0.2101,0.7254,0.7211,10.1917,9.4662,0.1,0.0025,0.1
2019-08-28 04:19:00,0.1983,0.6603,0.7254,10.1561,9.4957,0.1,0.0025,0.1
2019-08-28 04:20:00,0.1985,0.6211,0.6603,10.138,9.5168,0.1,0.0025,0.1
2019-08-28 04:21:00,0.1997,0.6,0.6211,10.1291,9.5291,0.1,0.0025,0.1
2019-08-28 04:22:00,0.2041,0.6041,0.6,10.1248,9.5207,0.1,0.0025,0.1
2019-08-28 04:23:00,0.2068,0.6121,0.6041,10.1289,9.5169,0.1,0.0025,0.1
2019-08-28 04:24:00,0.2015,0.5822,0.6121,10.1114,9.5291,0.1,0.0025,0.1
2019-08-28 04:25:00,0.1983,0.5443,0.5822,10.0988,9.5546,0.1,0.0025,0.1
2019-08-28 04:26:00,0.199,0.5225,0.5443,10.0901,9.5676,0.1,0.0025,0.1
2019-08-28 04:27:00,0.2109,0.5638,0.5225,10.1106,9.5468,0.1,0.0025,0.1
2019-08-28 04:28:00,0.1945,0.4962,0.5638,10.0805,9.5843,0.1,0.0025,0.1
2019-08-28 04:29:00,0.2051,0.509,0.4962,10.0851,9.576,0.1,0.0025,0.1
2019-08-28 04:30:00,0.1998,0.4829,0.509,10.0717,9.5888,0.1,0.0025,0.1
2019-08-28 04:31:00,0.1964,0.4473,0.4829,10.0491,9.6019,0.1,0.0025,0.1
2019-08-28 04:32:00,0.2002,0.443,0.4473,10.0492,9.6062,0.1,0.0025,0.1
2019-08-28 04:33:00,0.1929,0.3996,0.443,10.027,9.6274,0.1,0.0025,0.1
2019-08-28 04:34:00,0.2034,0.4253,0.3996,10.0319,9.6066,0.1,0.0025,0.1
2019-08-28 04:35:00,0.2002,0.4171,0.4253,10.0321,9.615,0.1,0.0025,0.1
2019-08-28 04:36:00,0.202,0.4168,0.4171,10.032,9.6152,0.1,0.0025,0.1
2019-08-28 04:37:00,0.1992,0.3978,0.4168,10.0178,9.62,0.1,0.0025,0.1
2019-08-28 04:38:00,0.2006,0.3902,0.3978,10.0226,9.6324,0.1,0.0025,0.1
2019-08-28 04:39:00,0.1989,0.3731,0.3902,10.0188,9.6457,0.1,0.0025,0.1
2019-08-28 04:40:00,0.1981,0.3559,0.3731,10.0142,9.6584,0.1,0.0025,0.1
2019-08-28 04:41:00,0.2022,0.3634,0.3559,10.0181,9.6548,0.1,0.0025,0.1
2019-08-28 04:42:00,0.2007,0.3554,0.3634,10.014,9.6586,0.1,0.0025,0.1
2019-08-28 04:43:00,0.2005,0.3461,0.3554,10.005,9.6589,0.1,0.0025,0.1
2019-08-28 04:44:00,0.1988,0.3288,0.3461,10.0007,9.672,0.1,0.0025,0.1
2019-08-28 04:45:00,0.1969,0.307,0.3288,9.992,9.685,0.1,0.0025,0.1
2019-08-28 04:46:00,0.2023,0.3192,0.307,9.9959,9.6767,0.1,0.0025,0.1
2019-08-28 04:47:00,0.2015,0.3175,0.3192,9.986,9.6685,0.1,0.0025,0.1
2019-08-28 04:48:00,0.1922,0.2667,0.3175,9.9523,9.6856,0.1,0.0025,0.1
2019-08-28 04:49:00,0.1996,0.2748,0.2667,9.9605,9.6857,0.1,0.0025,0.1
2019-08-28 04:50:00,0.1951,0.2532,0.2748,9.952,9.6988,0.1,0.0025,0.1
2019-08-28 04:51:00,0.1979,0.2533,0.2532,9.9561,9.7028,0.1,0.0025,0.1
2019-08-28 04:52:00,0.1906,0.2142,0.2533,9.9343,9.7201,0.1,0.0025,0.1
2019-08-28 04:53:00,0.1942,0.2098,0.2142,9.9299,9.7201,0.1,0.0025,0.1
2019-08-28 04:54:00,0.1951,0.2096,0.2098,9.9299,9.7203,0.1,0.0025,0.1
2019-08-28 04:55:00,0.201,0.2362,0.2096,9.9519,9.7157,0.1,0.0025,0.1
2019-08-28 04:56:00,0.1972,0.2276,0.2362,9.9477,9.7202,0.1,0.0025,0.1
2019-08-28 04:57:00,0.1942,0.2057,0.2276,9.9388,9.7331,0.1,0.0025,0.1
2019-08-28 04:58:00,0.196,0.2011,0.2057,9.9256,9.7245,0.1,0.0025,0.1
2019-08-28 04:59:00,0.1943,0.1877,0.2011,9.9254,9.7376,0.1,0.0025,0.1
2019-08-28 05:00:00,0.1978,0.1962,0.1877,9.9255,9.7293,0.1,0.0025,0.1
2019-08-28 05:01:00,0.1922,0.1701,0.1962,9.9036,9.7334,0.1,0.0025,0.1
2019-08-28 05:02:00,0.197,0.1786,0.1701,9.9166,9.7379,0.1,0.0025,0.1
2019-08-28 05:03:00,0.1896,0.1443,0.1786,9.9037,9.7594,0.1,0.0025,0.1
2019-08-28 05:04:00,0.2003,0.1782,0.1443,9.9117,9.7335,0.1,0.0025,0.1
2019-08-28 05:05:00,0.1435,-0.0876,0.1782,9.754,9.8416,0.1,0.0025,0.1
2019-08-28 05:06:00,0.1446,-0.2124,-0.0876,9.6904,9.9028,0.1,0.0025,0.1
2019-08-28 05:07:00,0.1452,-0.2685,-0.2124,9.6647,9.9332,0.1,0.0025,0.1
2019-08-28 05:08:00,0.1452,,-0.2685,,9.9548,0.1,0.0025,0.1
2019-08-28 05:09:00,0.1353,-0.3416,-0.2685,9.6309,9.9725,0.1,0.0025,0.1
2019-08-28 05:10:00,0.1425,-0.3377,-0.3416,9.6306,9.9683,0.1,0.0025,0.1
2019-08-28 05:11:00,0.1386,-0.3511,-0.3377,9.622,9.9731,0.1,0.0025,0.1
2019-08-28 05:12:00,0.1373,-0.3598,-0.3511,9.6134,9.9732,0.1,0.0025,0.1
2019-08-28 05:13:00,0.139,-0.3512,-0.3598,9.6218,9.973,0.1,0.0025,0.1
2019-08-28 05:14:00,0.1295,-0.3897,-0.3512,9.6053,9.995,0.1,0.0025,0.1
2019-08-28 05:15:00,0.1359,-0.3722,-0.3897,9.6135,9.9857,0.1,0.0025,0.1
2019-08-28 05:16:00,0.1297,-0.3897,-0.3722,9.6053,9.9951,0.1,0.0025,0.1
2019-08-28 05:17:00,0.1348,-0.3685,-0.3897,9.6094,9.978,0.1,0.0025,0.1
2019-08-28 05:18:00,0.1233,-0.4104,-0.3685,9.5891,9.9995,0.1,0.0025,0.1
2019-08-28 05:19:00,0.1341,-0.3729,-0.4104,9.6095,9.9823,0.1,0.0025,0.1
2019-08-28 05:20:00,0.1243,-0.398,-0.3729,9.5929,9.9909,0.1,0.0025,0.1
2019-08-28 05:21:00,0.1143,-0.455,-0.398,9.567,10.022,0.1,0.0025,0.1
2019-08-28 05:22:00,0.1224,-0.4373,-0.455,9.5893,10.0267,0.1,0.0025,0.1
2019-08-28 05:23:00,0.1125,-0.4719,-0.4373,9.5637,10.0355,0.1,0.0025,0.1
2019-08-28 05:24:00,0.114,-0.476,-0.4719,9.5638,10.0397,0.1,0.0025,0.1
2019-08-28 05:25:00,0.114,-0.4724,-0.476,9.5591,10.0315,0.1,0.0025,0.1
2019-08-28 05:26:00,0.1141,-0.4645,-0.4724,9.5627,10.0272,0.1,0.0025,0.1
2019-08-28 05:27:00,0.1114,-0.4681,-0.4645,9.5636,10.0317,0.1,0.0025,0.1
2019-08-28 05:28:00,0.1086,-0.4778,-0.4681,9.5541,10.0319,0.1,0.0025,0.1
2019-08-28 05:29:00,0.1057,-0.4912,-0.4778,9.5457,10.037,0.1,0.0025,0.1
2019-08-28 05:30:00,0.1084,-0.4784,-0.4912,9.5498,10.0281,0.1,0.0025,0.1
2019-08-28 05:31:00,0.1007,-0.5041,-0.4784,9.5417,10.0458,0.1,0.0025,0.1
2019-08-28 05:32:00,0.1021,-0.5037,-0.5041,9.542,10.0457,0.1,0.0025,0.1
2019-08-28 05:33:00,0.1015,-0.5004,-0.5037,9.5324,10.0328,0.1,0.0025,0.1
2019-08-28 05:34:00,0.0923,-0.5378,-0.5004,9.5168,10.0547,0.1,0.0025,0.1
2019-08-28 05:35:00,0.0911,-0.5554,-0.5378,9.5042,10.0595,0.1,0.0025,0.1
2019-08-28 05:36:00,0.0836,-0.5941,-0.5554,9.4874,10.0815,0.1,0.0025,0.1
2019-08-28 05:37:00,0.0895,-0.5768,-0.5941,9.4916,10.0684,0.1,0.0025,0.1
2019-08-28 05:38:00,0.081,-0.6032,-0.5768,9.4785,10.0817,0.1,0.0025,0.1
2019-08-28 05:39:00,0.0847,-0.5906,-0.6032,9.4868,10.0774,0.1,0.0025,0.1
2019-08-28 05:40:00,0.0818,-0.5914,-0.5906,9.4866,10.078,0.1,0.0025,0.1
2019-08-28 05:41:00,0.0701,-0.6422,-0.5914,9.4579,10.1001,0.1,0.0025,0.1
2019-08-28 05:42:00,0.0692,-0.6637,-0.6422,9.4453,10.109,0.1,0.0025,0.1
2019-08-28 05:43:00,0.0706,-0.6592,-0.6637,9.441,10.1002,0.1,0.0025,0.1
2019-08-28 05:44:00,0.0649,-0.6771,-0.6592,9.4326,10.1097,0.1,0.0025,0.1
2019-08-28 05:45:00,0.0599,-0.7024,-0.6771,9.4118,10.1141,0.1,0.0025,0.1
2019-08-28 05:46:00,0.0641,-0.6853,-0.7024,9.42,10.1054,0.1,0.0025,0.1
2019-08-28 05:47:00,0.0564,-0.7065,-0.6853,9.4076,10.1141,0.1,0.0025,0.1
2019-08-28 05:48:00,0.0584,-0.6983,-0.7065,9.4116,10.1098,0.1,0.0025,0.1
2019-08-28 05:49:00,0.054,-0.7076,-0.6983,9.4029,10.1105,0.1,0.0025,0.1
2019-08-28 05:50:00,0.0499,-0.7237,-0.7076,9.3866,10.1103,0.1,0.0025,0.1
2019-08-28 05:51:00,0.041,-0.7668,-0.7237,9.3701,10.1369,0.1,0.0025,0.1
2019-08-28 05:52:00,0.0416,-0.7755,-0.7668,9.3617,10.1372,0.1,0.0025,0.1
2019-08-28 05:53:00,0.0456,-0.7503,-0.7755,9.3824,10.1327,0.1,0.0025,0.1
2019-08-28 05:54:00,0.0412,-0.7503,-0.7503,9.3824,10.1327,0.1,0.0025,0.1
2019-08-28 05:55:00,0.0376,-0.7588,-0.7503,9.3739,10.1328,0.1,0.0025,0.1
2019-08-28 05:56:00,0.0332,-0.7755,-0.7588,9.3617,10.1372,0.1,0.0025,0.1
2019-08-28 05:57:00,0.0329,-0.7755,-0.7755,9.3617,10.1372,0.1,0.0025,0.1
2019-08-28 05:58:00,0.0239,-0.8105,-0.7755,9.345,10.1555,0.1,0.0025,0.1
2019-08-28 05:59:00,0.028,-0.7975,-0.8105,9.3491,10.1466,0.1,0.0025,0.1
2019-08-28 06:00:00,0.0212,-0.8148,-0.7975,9.3408,10.1556,0.1,0.0025,0.1
2019-08-28 06:01:00,0.02,-0.8362,-0.8148,9.333,10.1693,0.1,0.0025,0.1
2019-08-28 06:02:00,0.0226,-0.8235,-0.8362,9.3367,10.1603,0.1,0.0025,0.1
2019-08-28 06:03:00,0.02,-0.8326,-0.8235,9.3367,10.1692,0.1,0.0025,0.1
2019-08-28 06:04:00,0.0906,-0.478,-0.8326,9.541,10.0189,0.1,0.0025,0.1
2019-08-28 06:05:00,0.129,-0.1075,-0.478,9.732,9.8395,0.1,0.0025,0.1
2019-08-28 06:06:00,0.1083,-0.0256,-0.1075,9.7793,9.8049,0.1,0.0025,0.1
2019-08-28 06:07:00,0.1086,0.0168,-0.0256,9.7964,9.7795,0.1,0.0025,0.1
2019-08-28 06:08:00,0.1071,0.0302,0.0168,9.8051,9.7749,0.1,0.0025,0.1
2019-08-28 06:09:00,0.1101,0.0515,0.0302,9.8223,9.7708,0.1,0.0025,0.1
2019-08-28 06:10:00,0.114,0.0807,0.0515,9.8304,9.7497,0.1,0.0025,0.1
2019-08-28 06:11:00,0.1105,0.0768,0.0807,9.8222,9.7454,0.1,0.0025,0.1
2019-08-28 06:12:00,0.1153,0.0976,0.0768,9.8301,9.7325,0.1,0.0025,0.1
2019-08-28 06:13:00,0.0977,0.0197,0.0976,9.7825,9.7628,0.1,0.0025,0.1
2019-08-28 06:14:00,0.1057,0.0204,0.0197,9.7875,9.7671,0.1,0.0025,0.1
2019-08-28 06:15:00,0.0941,-0.0368,0.0204,9.7395,9.7762,0.1,0.0025,0.1
2019-08-28 06:16:00,0.02,-0.9441,-0.0368,9.2282,10.1723,0.1,0.0025,0.1
2019-08-28 06:17:00,0.02,-1.5781,-0.9441,8.8963,10.4744,0.1,0.0025,0.1
2019-08-28 06:18:00,0.0571,-1.6885,-1.5781,8.8503,10.5388,0.1,0.0025,0.1
2019-08-28 06:19:00,0.0577,-1.7191,-1.6885,8.8385,10.5576,0.1,0.0025,0.1
2019-08-28 06:20:00,0.0534,-1.7344,-1.7191,8.8276,10.562,0.1,0.0025,0.1
2019-08-28 06:21:00,0.0515,-1.7299,-1.7344,8.8322,10.5621,0.1,0.0025,0.1
2019-08-28 06:22:00,0.0533,-1.6974,-1.7299,8.8555,10.5529,0.1,0.0025,0.1
2019-08-28 06:23:00,0.0478,-1.6876,-1.6974,8.8514,10.539,0.1,0.0025,0.1
2019-08-28 06:24:00,0.0478,-1.662,-1.6876,8.8675,10.5295,0.1,0.0025,0.1
2019-08-28 06:25:00,0.0388,-1.6734,-1.662,8.8518,10.5251,0.1,0.0025,0.1
2019-08-28 06:26:00,0.0348,-1.6782,-1.6734,8.8517,10.5299,0.1,0.0025,0.1
2019-08-28 06:27:00,0.0387,-1.6407,-1.6782,8.8712,10.5119,0.1,0.0025,0.1
2019-08-28 06:28:00,0.0348,-1.6212,-1.6407,8.8861,10.5073,0.1,0.0025,0.1
2019-08-28 06:29:00,0.0227,-1.6514,-1.6212,8.8788,10.5301,0.1,0.0025,0.1
2019-08-28 06:30:00,0.0284,-1.6179,-1.6514,8.894,10.5119,0.1,0.0025,0.1
2019-08-28 06:31:00,0.02,-1.6428,-1.6179,8.8829,10.5257,0.1,0.0025,0.1
2019-08-28 06:32:00,0.02,-1.6351,-1.6428,8.8908,10.5259,0.1,0.0025,0.1
2019-08-28 06:33:00,0.02,-1.6385,-1.6351,8.8827,10.5212,0.1,0.0025,0.1
2019-08-28 06:34:00,0.0231,-1.6049,-1.6385,8.9026,10.5075,0.1,0.0025,0.1
2019-08-28 06:35:00,0.02,-1.614,-1.6049,8.8985,10.5125,0.1,0.0025,0.1
2019-08-28 06:36:00,0.02,-1.6138,-1.614,8.8985,10.5124,0.1,0.0025,0.1
2019-08-28 06:37:00,0.02,-1.5958,-1.6138,8.8985,10.4942,0.1,0.0025,0.1
2019-08-28 06:38:00,0.02,-1.6207,-1.5958,8.8828,10.5035,0.1,0.0025,0.1
2019-08-28 06:39:00,0.02,-1.6251,-1.6207,8.8828,10.5079,0.1,0.0025,0.1
2019-08-28 06:40:00,0.0258,-1.5785,-1.6251,8.9112,10.4897,0.1,0.0025,0.1
2019-08-28 06:41:00,0.0251,-1.5393,-1.5785,8.9273,10.4665,0.1,0.0025,0.1
2019-08-28 06:42:00,0.0255,-1.499,-1.5393,8.9539,10.4528,0.1,0.0025,0.1
2019-08-28 06:43:00,0.0248,-1.4638,-1.499,8.9707,10.4345,0.1,0.0025,0.1
2019-08-28 06:44:00,0.0255,-1.4247,-1.4638,8.9868,10.4115,0.1,0.0025,0.1
2019-08-28 06:45:00,0.0292,-1.3695,-1.4247,9.0106,10.3801,0.1,0.0025,0.1
2019-08-28 06:46:00,0.02,-1.4468,-1.3695,8.9788,10.4256,0.1,0.0025,0.1
2019-08-28 06:47:00,0.0249,-1.443,-1.4468,8.9784,10.4214,0.1,0.0025,0.1
2019-08-28 06:48:00,0.02,-1.4913,-1.443,8.9575,10.4489,0.1,0.0025,0.1
2019-08-28 06:49:00,0.02,-1.5364,-1.4913,8.9264,10.4627,0.1,0.0025,0.1
2019-08-28 06:50:00,0.02,-1.5402,-1.5364,8.9134,10.4537,0.1,0.0025,0.1
2019-08-28 06:51:00,0.02,-1.5907,-1.5402,8.8901,10.4808,0.1,0.0025,0.1
2019-08-28 06:52:00,0.0239,-1.577,-1.5907,8.8904,10.4674,0.1,0.0025,0.1
2019-08-28 06:53:00,0.02,-1.5815,-1.577,8.8861,10.4676,0.1,0.0025,0.1
2019-08-28 06:54:00,0.02,-1.5781,-1.5815,8.8899,10.468,0.1,0.0025,0.1
2019-08-28 06:55:00,0.02,-1.5742,-1.5781,8.8939,10.4681,0.1,0.0025,0.1
2019-08-28 06:56:00,0.0243,-1.5318,-1.5742,8.9136,10.4454,0.1,0.0025,0.1
2019-08-28 06:57:00,0.02,-1.552,-1.5318,8.8982,10.4502,0.1,0.0025,0.1
2019-08-28 06:58:00,0.02,-1.5752,-1.552,8.8938,10.469,0.1,0.0025,0.1
2019-08-28 06:59:00,0.0244,-1.5454,-1.5752,8.9054,10.4508,0.1,0.0025,0.1
2019-08-28 07:00:00,0.02,-1.5356,-1.5454,8.9056,10.4412,0.1,0.0025,0.1
2019-08-28 07:01:00,0.02,-1.5231,-1.5356,8.9134,10.4365,0.1,0.0025,0.1
2019-08-28 07:02:00,0.02,-1.5353,-1.5231,8.9059,10.4411,0.1,0.0025,0.1
2019-08-28 07:03:00,0.0284,-1.4809,-1.5353,8.9283,10.4092,0.1,0.0025,0.1
2019-08-28 07:04:00,0.0712,-1.2246,-1.4809,9.0756,10.3001,0.1,0.0025,0.1
2019-08-28 07:05:00,0.0203,-1.3344,-1.2246,8.9971,10.3315,0.1,0.0025,0.1
2019-08-28 07:06:00,0.02,-1.4312,-1.3344,8.9412,10.3725,0.1,0.0025,0.1
2019-08-28 07:07:00,0.02,-1.4652,-1.4312,8.9214,10.3866,0.1,0.0025,0.1
2019-08-28 07:08:00,0.0215,-1.4566,-1.4652,8.9294,10.386,0.1,0.0025,0.1
2019-08-28 07:09:00,0.02,-1.461,-1.4566,8.9213,10.3822,0.1,0.0025,0.1
2019-08-28 07:10:00,0.02,-1.489,-1.461,8.8977,10.3867,0.1,0.0025,0.1
2019-08-28 07:11:00,0.02,-1.528,-1.489,8.8859,10.4139,0.1,0.0025,0.1
2019-08-28 07:12:00,0.02,-1.5352,-1.528,8.8741,10.4093,0.1,0.0025,0.1
2019-08-28 07:13:00,0.0202,-1.5189,-1.5352,8.8859,10.4047,0.1,0.0025,0.1
2019-08-28 07:14:00,0.02,-1.5027,-1.5189,8.8889,10.3916,0.1,0.0025,0.1
2019-08-28 07:15:00,0.02,-1.5531,-1.5027,8.8609,10.4139,0.1,0.0025,0.1
2019-08-28 07:16:00,0.02,-1.5822,-1.5531,8.8501,10.4323,0.1,0.0025,0.1
2019-08-28 07:17:00,0.02,-1.5957,-1.5822,8.8462,10.4419,0.1,0.0025,0.1
2019-08-28 07:18:00,0.0211,-1.5774,-1.5957,8.8502,10.4276,0.1,0.0025,0.1
2019-08-28 07:19:00,0.02,-1.5687,-1.5774,8.8503,10.419,0.1,0.0025,0.1
2019-08-28 07:20:00,0.0246,-1.5222,-1.5687,8.8694,10.3916,0.1,0.0025,0.1
2019-08-28 07:21:00,0.02,-1.5388,-1.5222,8.8579,10.3966,0.1,0.0025,0.1
2019-08-28 07:22:00,0.02,-1.6072,-1.5388,8.8254,10.4325,0.1,0.0025,0.1
2019-08-28 07:23:00,0.0209,-1.6169,-1.6072,8.8252,10.4421,0.1,0.0025,0.1
2019-08-28 07:24:00,0.0216,-1.5985,-1.6169,8.8252,10.4237,0.1,0.0025,0.1
2019-08-28 07:25:00,0.0255,-1.5502,-1.5985,8.8411,10.3912,0.1,0.0025,0.1
2019-08-28 07:26:00,0.02,-1.5719,-1.5502,8.8373,10.4092,0.1,0.0025,0.1
2019-08-28 07:27:00,0.02,-1.6002,-1.5719,8.8179,10.4181,0.1,0.0025,0.1
2019-08-28 07:28:00,0.02,-1.6099,-1.6002,8.8261,10.436,0.1,0.0025,0.1
2019-08-28 07:29:00,0.0225,-1.5823,-1.6099,8.8304,10.4127,0.1,0.0025,0.1
2019-08-28 07:30:00,0.0236,-1.5438,-1.5823,8.8499,10.3938,0.1,0.0025,0.1
2019-08-28 07:31:00,0.0202,-1.5226,-1.5438,8.8618,10.3844,0.1,0.0025,0.1
2019-08-28 07:32:00,0.02,-1.5183,-1.5226,8.866,10.3843,0.1,0.0025,0.1
