datetime,DOsp_1,error_1,error_2,NH4,NO3,P,I,D,Cntrb. P,Cntrb. I,Cntrb. D
2019-08-29 12:52:00,0.1,-0.1,-0.1,5,5.1,0.05,0.001,0.1,0,0,0
2019-08-29 12:52:00,0.1,,-0.1,,,0.05,0.001,0.1,,,
2019-08-29 12:53:00,0.1,,-0.1,,,0.05,0.001,0.1,,,
2019-08-29 12:54:00,0.1,,,,,0.05,0.001,0.1,,,
2019-08-29 12:55:00,0.1,0.7231,,5.7777,5.0546,0.05,0.001,0.1,,0.0007,
2019-08-29 12:56:00,0.1,,0.7231,,5.0496,0.05,0.001,0.1,,,
2019-08-29 12:57:00,0.1,,0.7231,,5.0518,0.05,0.001,0.1,,,
2019-08-29 12:58:00,0.1,-0.0467,,5.0024,5.0491,0.05,0.001,0.1,,-0.0,
2019-08-29 12:59:00,0.1,-0.0359,-0.0467,5.0065,5.0424,0.05,0.001,0.1,0.0005,-0.0,
2019-08-29 13:00:00,0.0947,-0.0633,-0.0359,4.9905,5.0538,0.05,0.001,0.1,-0.0014,-0.0001,-0.0038
2019-08-29 13:01:00,0.0946,-0.0816,-0.0633,4.9813,5.063,0.05,0.001,0.1,-0.0009,-0.0001,0.0009
2019-08-29 13:02:00,0.0951,-0.09,-0.0816,4.9727,5.0627,0.05,0.001,0.1,-0.0004,-0.0001,0.001
2019-08-29 13:03:00,0.0972,-0.0809,-0.09,4.9817,5.0626,0.05,0.001,0.1,0.0005,-0.0001,0.0018
2019-08-29 13:04:00,0.0878,-0.1368,-0.0809,4.9467,5.0835,0.05,0.001,0.1,-0.0028,-0.0001,-0.0065
2019-08-29 13:05:00,0.097,-0.1119,-0.1368,4.9623,5.0741,0.05,0.001,0.1,0.0012,-0.0001,0.0081
2019-08-29 13:06:00,0.0923,-0.1256,-0.1119,4.9555,5.081,0.05,0.001,0.1,-0.0007,-0.0001,-0.0039
2019-08-29 13:07:00,0.0912,-0.1413,-0.1256,4.9394,5.0807,0.05,0.001,0.1,-0.0008,-0.0001,-0.0002
2019-08-29 13:08:00,0.0915,-0.1485,-0.1413,4.9276,5.0761,0.05,0.001,0.1,-0.0004,-0.0001,0.0009
2019-08-29 13:09:00,0.0891,-0.1685,-0.1485,4.9192,5.0877,0.05,0.001,0.1,-0.001,-0.0002,-0.0013
2019-08-29 13:10:00,0.0925,-0.1584,-0.1685,4.9244,5.0828,0.05,0.001,0.1,0.0005,-0.0002,0.003
2019-08-29 13:11:00,0.0923,-0.1518,-0.1584,4.9284,5.0802,0.05,0.001,0.1,0.0003,-0.0002,-0.0003
2019-08-29 13:12:00,0.0885,-0.1714,-0.1518,4.9176,5.089,0.05,0.001,0.1,-0.001,-0.0002,-0.0026
2019-08-29 13:13:00,0.088,-0.1868,-0.1714,4.9071,5.0938,0.05,0.001,0.1,-0.0008,-0.0002,0.0004
2019-08-29 13:14:00,0.087,-0.2026,-0.1868,4.8912,5.0938,0.05,0.001,0.1,-0.0008,-0.0002,-0.0
2019-08-29 13:15:00,0.0871,-0.2112,-0.2026,4.8848,5.096,0.05,0.001,0.1,-0.0004,-0.0002,0.0007
2019-08-29 13:16:00,0.0868,-0.2176,-0.2112,4.8826,5.1002,0.05,0.001,0.1,-0.0003,-0.0002,0.0002
2019-08-29 13:17:00,0.0858,-0.227,-0.2176,4.8781,5.1051,0.05,0.001,0.1,-0.0005,-0.0002,-0.0003
2019-08-29 13:18:00,0.0859,-0.2311,-0.227,4.8737,5.1048,0.05,0.001,0.1,-0.0002,-0.0002,0.0005
2019-08-29 13:19:00,0.0841,-0.2444,-0.2311,4.8625,5.1069,0.05,0.001,0.1,-0.0007,-0.0002,-0.0009
2019-08-29 13:20:00,0.0843,-0.2504,-0.2444,4.8588,5.1091,0.05,0.001,0.1,-0.0003,-0.0003,0.0007
2019-08-29 13:21:00,0.085,-0.2481,-0.2504,4.8514,5.0995,0.05,0.001,0.1,0.0001,-0.0002,0.0008
2019-08-29 13:22:00,0.0852,-0.2434,-0.2481,4.8537,5.0971,0.05,0.001,0.1,0.0002,-0.0002,0.0002
2019-08-29 13:23:00,0.0835,-0.2499,-0.2434,4.8469,5.0968,0.05,0.001,0.1,-0.0003,-0.0002,-0.0011
2019-08-29 13:24:00,0.0805,-0.2721,-0.2499,4.8317,5.1038,0.05,0.001,0.1,-0.0011,-0.0003,-0.0016
2019-08-29 13:25:00,0.0788,-0.296,-0.2721,4.8099,5.106,0.05,0.001,0.1,-0.0012,-0.0003,-0.0002
2019-08-29 13:26:00,0.081,-0.2956,-0.296,4.8102,5.1058,0.05,0.001,0.1,0.0,-0.0003,0.0024
2019-08-29 13:27:00,0.0806,-0.2959,-0.2956,4.8098,5.1057,0.05,0.001,0.1,-0.0,-0.0003,-0.0001
2019-08-29 13:28:00,0.0794,-0.3023,-0.2959,4.8035,5.1058,0.05,0.001,0.1,-0.0003,-0.0003,-0.0006
2019-08-29 13:29:00,0.0796,-0.3035,-0.3023,4.7948,5.0983,0.05,0.001,0.1,-0.0001,-0.0003,0.0005
2019-08-29 13:30:00,0.0774,-0.3171,-0.3035,4.7885,5.1056,0.05,0.001,0.1,-0.0007,-0.0003,-0.0012
2019-08-29 13:31:00,0.0785,-0.3167,-0.3171,4.7864,5.1031,0.05,0.001,0.1,0.0,-0.0003,0.0014
2019-08-29 13:32:00,0.0785,-0.3146,-0.3167,4.7884,5.103,0.05,0.001,0.1,0.0001,-0.0003,0.0002
2019-08-29 13:33:00,0.0787,-0.3098,-0.3146,4.7953,5.1051,0.05,0.001,0.1,0.0002,-0.0003,0.0003
2019-08-29 13:34:00,0.0773,-0.3141,-0.3098,4.7906,5.1047,0.05,0.001,0.1,-0.0002,-0.0003,-0.0009
2019-08-29 13:35:00,0.0734,-0.341,-0.3141,4.7778,5.1188,0.05,0.001,0.1,-0.0013,-0.0003,-0.0023
2019-08-29 13:36:00,0.0758,-0.3406,-0.341,4.771,5.1116,0.05,0.001,0.1,0.0,-0.0003,0.0027
2019-08-29 13:37:00,0.0772,-0.3287,-0.3406,4.7755,5.1042,0.05,0.001,0.1,0.0006,-0.0003,0.0012
2019-08-29 13:38:00,0.0761,-0.3261,-0.3287,4.7782,5.1042,0.05,0.001,0.1,0.0001,-0.0003,-0.0009
2019-08-29 13:39:00,0.0766,-0.3191,-0.3261,4.7849,5.104,0.05,0.001,0.1,0.0004,-0.0003,0.0004
2019-08-29 13:40:00,0.0752,-0.3216,-0.3191,4.7822,5.1038,0.05,0.001,0.1,-0.0001,-0.0003,-0.0009
2019-08-29 13:41:00,0.0725,-0.3392,-0.3216,4.7787,5.1179,0.05,0.001,0.1,-0.0009,-0.0003,-0.0015
2019-08-29 13:42:00,0.0749,-0.3327,-0.3392,4.7852,5.1178,0.05,0.001,0.1,0.0003,-0.0003,0.0024
2019-08-29 13:43:01,0.0739,-0.3326,-0.3327,4.7921,5.1247,0.05,0.001,0.1,0.0,-0.0003,-0.0006
2019-08-29 13:44:00,0.0719,-0.3438,-0.3326,4.7881,5.132,0.05,0.001,0.1,-0.0006,-0.0003,-0.0011
2019-08-29 13:45:00,0.0722,-0.347,-0.3438,4.7849,5.1319,0.05,0.001,0.1,-0.0002,-0.0003,0.0008
2019-08-29 13:46:00,0.0741,-0.3341,-0.347,4.7856,5.1197,0.05,0.001,0.1,0.0006,-0.0003,0.0016
2019-08-29 13:47:00,0.0756,-0.3134,-0.3341,4.7967,5.1101,0.05,0.001,0.1,0.001,-0.0003,0.0008
2019-08-29 13:48:00,0.0729,-0.3152,-0.3134,4.7996,5.1148,0.05,0.001,0.1,-0.0001,-0.0003,-0.0023
2019-08-29 13:49:00,0.0714,-0.3244,-0.3152,4.7951,5.1196,0.05,0.001,0.1,-0.0005,-0.0003,-0.0007
2019-08-29 13:50:00,0.0731,-0.3173,-0.3244,4.7997,5.117,0.05,0.001,0.1,0.0004,-0.0003,0.0016
2019-08-29 13:51:00,0.072,-0.3177,-0.3173,4.804,5.1217,0.05,0.001,0.1,-0.0,-0.0003,-0.0008
2019-08-29 13:52:01,0.0734,-0.3063,-0.3177,4.8082,5.1145,0.05,0.001,0.1,0.0006,-0.0003,0.0012
2019-08-29 13:53:00,0.0699,-0.3197,-0.3063,4.7946,5.1143,0.05,0.001,0.1,-0.0007,-0.0003,-0.0025
2019-08-29 13:54:00,0.0724,-0.3102,-0.3197,4.8038,5.114,0.05,0.001,0.1,0.0005,-0.0003,0.0023
2019-08-29 13:55:00,0.0702,-0.3166,-0.3102,4.7998,5.1164,0.05,0.001,0.1,-0.0003,-0.0003,-0.0016
2019-08-29 13:56:00,0.0733,-0.2982,-0.3166,4.8087,5.1069,0.05,0.001,0.1,0.0009,-0.0003,0.0025
2019-08-29 13:57:00,0.0694,-0.3101,-0.2982,4.8064,5.1165,0.05,0.001,0.1,-0.0006,-0.0003,-0.003
2019-08-29 13:58:00,0.0701,-0.3115,-0.3101,4.8044,5.116,0.05,0.001,0.1,-0.0001,-0.0003,0.001
2019-08-29 13:59:00,0.0703,-0.3093,-0.3115,4.8066,5.1159,0.05,0.001,0.1,0.0001,-0.0003,0.0004
2019-08-29 14:00:00,0.0691,-0.314,-0.3093,4.8066,5.1207,0.05,0.001,0.1,-0.0002,-0.0003,-0.0007
2019-08-29 14:01:00,0.0694,-0.3133,-0.314,4.807,5.1203,0.05,0.001,0.1,0.0,-0.0003,0.0005
2019-08-29 14:02:00,0.0687,-0.3152,-0.3133,4.805,5.1202,0.05,0.001,0.1,-0.0001,-0.0003,-0.0003
2019-08-29 14:03:00,0.0696,-0.3085,-0.3152,4.8092,5.1177,0.05,0.001,0.1,0.0003,-0.0003,0.0009
2019-08-29 14:04:00,0.0697,-0.3017,-0.3085,4.8135,5.1152,0.05,0.001,0.1,0.0003,-0.0003,0.0
2019-08-29 14:05:00,0.0681,-0.3061,-0.3017,4.8162,5.1223,0.05,0.001,0.1,-0.0002,-0.0003,-0.0011
2019-08-29 14:06:00,0.0706,-0.2905,-0.3061,4.8247,5.1152,0.05,0.001,0.1,0.0008,-0.0003,0.002
2019-08-29 14:07:00,0.0711,-0.2747,-0.2905,4.8404,5.1151,0.05,0.001,0.1,0.0008,-0.0003,0.0
2019-08-29 14:08:00,0.071,-0.2628,-0.2747,4.8472,5.11,0.05,0.001,0.1,0.0006,-0.0003,-0.0004
2019-08-29 14:09:00,0.0716,-0.2492,-0.2628,4.8512,5.1004,0.05,0.001,0.1,0.0007,-0.0002,0.0002
2019-08-29 14:10:00,0.0673,-0.2671,-0.2492,4.845,5.1121,0.05,0.001,0.1,-0.0009,-0.0003,-0.0032
2019-08-29 14:11:00,0.07,-0.2591,-0.2671,4.8553,5.1144,0.05,0.001,0.1,0.0004,-0.0003,0.0026
2019-08-29 14:12:00,0.0668,-0.2735,-0.2591,4.8551,5.1286,0.05,0.001,0.1,-0.0007,-0.0003,-0.0022
2019-08-29 14:13:00,0.0683,-0.2712,-0.2735,4.8595,5.1307,0.05,0.001,0.1,0.0001,-0.0003,0.0017
2019-08-29 14:14:00,0.0692,-0.262,-0.2712,4.8615,5.1235,0.05,0.001,0.1,0.0005,-0.0003,0.0007
2019-08-29 14:15:00,0.0687,-0.2578,-0.262,4.8705,5.1283,0.05,0.001,0.1,0.0002,-0.0003,-0.0005
2019-08-29 14:16:00,0.0691,-0.2509,-0.2578,4.8771,5.128,0.05,0.001,0.1,0.0003,-0.0003,0.0003
2019-08-29 14:17:00,0.0701,-0.2383,-0.2509,4.8801,5.1184,0.05,0.001,0.1,0.0006,-0.0002,0.0006
2019-08-29 14:18:00,0.0703,-0.227,-0.2383,4.877,5.104,0.05,0.001,0.1,0.0006,-0.0002,-0.0001
2019-08-29 14:19:00,0.0676,-0.2361,-0.227,4.8751,5.1112,0.05,0.001,0.1,-0.0005,-0.0002,-0.002
2019-08-29 14:20:00,0.0666,-0.2472,-0.2361,4.8685,5.1157,0.05,0.001,0.1,-0.0006,-0.0002,-0.0002
2019-08-29 14:21:00,0.07,-0.2307,-0.2472,4.8826,5.1133,0.05,0.001,0.1,0.0008,-0.0002,0.0028
2019-08-29 14:22:00,0.0692,-0.2236,-0.2307,4.8872,5.1108,0.05,0.001,0.1,0.0004,-0.0002,-0.0009
2019-08-29 14:23:00,0.0696,-0.2149,-0.2236,4.8959,5.1109,0.05,0.001,0.1,0.0004,-0.0002,0.0002
2019-08-29 14:24:00,0.0678,-0.2195,-0.2149,4.8983,5.1178,0.05,0.001,0.1,-0.0002,-0.0002,-0.0013
2019-08-29 14:25:00,0.0698,-0.2081,-0.2195,4.9094,5.1176,0.05,0.001,0.1,0.0006,-0.0002,0.0016
2019-08-29 14:26:00,0.0678,-0.2127,-0.2081,4.9144,5.1271,0.05,0.001,0.1,-0.0002,-0.0002,-0.0016
2019-08-29 14:27:00,0.0704,-0.197,-0.2127,4.9228,5.1199,0.05,0.001,0.1,0.0008,-0.0002,0.002
2019-08-29 14:28:00,0.0674,-0.2049,-0.197,4.9195,5.1244,0.05,0.001,0.1,-0.0004,-0.0002,-0.0024
2019-08-29 14:29:00,0.0689,-0.1988,-0.2049,4.9255,5.1243,0.05,0.001,0.1,0.0003,-0.0002,0.0014
2019-08-29 14:30:00,0.0699,-0.1868,-0.1988,4.928,5.1147,0.05,0.001,0.1,0.0006,-0.0002,0.0006
2019-08-29 14:31:00,0.0723,-0.1615,-0.1868,4.9414,5.1029,0.05,0.001,0.1,0.0013,-0.0002,0.0013
2019-08-29 14:32:00,0.07,-0.1589,-0.1615,4.9483,5.1072,0.05,0.001,0.1,0.0001,-0.0002,-0.0023
2019-08-29 14:33:00,0.0727,-0.138,-0.1589,4.9645,5.1025,0.05,0.001,0.1,0.001,-0.0001,0.0018
2019-08-29 14:34:00,0.0712,-0.1331,-0.138,4.9647,5.0978,0.05,0.001,0.1,0.0002,-0.0001,-0.0016
2019-08-29 14:35:00,0.0682,-0.1492,-0.1331,4.9626,5.1117,0.05,0.001,0.1,-0.0008,-0.0001,-0.0021
2019-08-29 14:36:00,0.0679,-0.1611,-0.1492,4.9625,5.1236,0.05,0.001,0.1,-0.0006,-0.0002,0.0004
2019-08-29 14:37:00,0.0689,-0.1613,-0.1611,4.9648,5.1261,0.05,0.001,0.1,-0.0,-0.0002,0.0012
2019-08-29 14:38:00,0.0698,-0.1541,-0.1613,4.9695,5.1236,0.05,0.001,0.1,0.0004,-0.0002,0.0007
2019-08-29 14:39:00,0.0721,-0.133,-0.1541,4.9834,5.1164,0.05,0.001,0.1,0.0011,-0.0001,0.0014
2019-08-29 14:40:00,0.073,-0.1124,-0.133,4.9922,5.1046,0.05,0.001,0.1,0.001,-0.0001,-0.0001
2019-08-29 14:41:00,0.0709,-0.112,-0.1124,4.9971,5.109,0.05,0.001,0.1,0.0,-0.0001,-0.002
2019-08-29 14:42:00,0.0715,-0.1073,-0.112,5.0063,5.1137,0.05,0.001,0.1,0.0002,-0.0001,0.0004
2019-08-29 14:43:00,0.073,-0.0935,-0.1073,5.0202,5.1136,0.05,0.001,0.1,0.0007,-0.0001,0.0009
2019-08-29 14:44:00,0.0765,-0.0607,-0.0935,5.0433,5.104,0.05,0.001,0.1,0.0016,-0.0001,0.0019
2019-08-29 14:45:00,0.0717,-0.0701,-0.0607,5.0457,5.1158,0.05,0.001,0.1,-0.0005,-0.0001,-0.0042
2019-08-29 14:46:00,0.0754,-0.0516,-0.0701,5.0616,5.1132,0.05,0.001,0.1,0.0009,-0.0001,0.0028
2019-08-29 14:47:00,0.0725,-0.0584,-0.0516,5.0642,5.1226,0.05,0.001,0.1,-0.0003,-0.0001,-0.0025
2019-08-29 14:48:00,0.078,-0.0259,-0.0584,5.0872,5.1132,0.05,0.001,0.1,0.0016,-0.0,0.0039
2019-08-29 14:49:00,0.0744,-0.0278,-0.0259,5.0877,5.1155,0.05,0.001,0.1,-0.0001,-0.0,-0.0034
2019-08-29 14:50:00,0.0777,-0.0067,-0.0278,5.1016,5.1083,0.05,0.001,0.1,0.0011,-0.0,0.0023
2019-08-29 14:51:00,0.0763,-0.0022,-0.0067,5.1084,5.1106,0.05,0.001,0.1,0.0002,-0.0,-0.0017
2019-08-29 14:52:00,0.0786,0.0159,-0.0022,5.1171,5.1012,0.05,0.001,0.1,0.0009,0.0,0.0014
2019-08-29 14:53:00,0.0747,0.0021,0.0159,5.1101,5.108,0.05,0.001,0.1,-0.0007,0.0,-0.0032
2019-08-29 14:54:00,0.0778,0.0138,0.0021,5.1219,5.1081,0.05,0.001,0.1,0.0006,0.0,0.0025
2019-08-29 14:55:00,0.0781,0.0232,0.0138,5.1337,5.1105,0.05,0.001,0.1,0.0005,0.0,-0.0002
2019-08-29 14:56:00,0.0801,0.0426,0.0232,5.1483,5.1057,0.05,0.001,0.1,0.001,0.0,0.001
2019-08-29 14:57:00,0.0772,0.0359,0.0426,5.1534,5.1175,0.05,0.001,0.1,-0.0003,0.0,-0.0026
2019-08-29 14:58:00,0.0792,0.0448,0.0359,5.1623,5.1175,0.05,0.001,0.1,0.0004,0.0,0.0016
2019-08-29 14:59:00,0.0778,0.0411,0.0448,5.1679,5.1268,0.05,0.001,0.1,-0.0002,0.0,-0.0013
2019-08-29 15:00:00,0.0842,0.0807,0.0411,5.1934,5.1127,0.05,0.001,0.1,0.002,0.0001,0.0043
2019-08-29 15:01:00,0.0792,0.073,0.0807,5.1926,5.1196,0.05,0.001,0.1,-0.0004,0.0001,-0.0047
2019-08-29 15:02:00,0.0837,0.0972,0.073,5.2119,5.1148,0.05,0.001,0.1,0.0012,0.0001,0.0032
2019-08-29 15:03:00,0.0871,0.1353,0.0972,5.2383,5.1029,0.05,0.001,0.1,0.0019,0.0001,0.0014
2019-08-29 15:04:00,0.0845,0.1421,0.1353,5.2402,5.0981,0.05,0.001,0.1,0.0003,0.0001,-0.0031
2019-08-29 15:05:00,0.0865,0.1589,0.1421,5.2643,5.1054,0.05,0.001,0.1,0.0008,0.0002,0.001
2019-08-29 15:06:00,0.0851,0.1595,0.1589,5.272,5.1125,0.05,0.001,0.1,0.0,0.0002,-0.0016
2019-08-29 15:07:00,0.0896,0.1885,0.1595,5.2913,5.1028,0.05,0.001,0.1,0.0014,0.0002,0.0028
2019-08-29 15:08:00,0.088,0.1958,0.1885,5.2986,5.1028,0.05,0.001,0.1,0.0004,0.0002,-0.0022
2019-08-29 15:09:00,0.0878,0.1982,0.1958,5.3059,5.1077,0.05,0.001,0.1,0.0001,0.0002,-0.0005
2019-08-29 15:10:00,0.0939,0.2386,0.1982,5.3322,5.0936,0.05,0.001,0.1,0.002,0.0002,0.0038
2019-08-29 15:11:00,0.0924,0.2536,0.2386,5.3495,5.0959,0.05,0.001,0.1,0.0008,0.0003,-0.0025
2019-08-29 15:12:00,0.0912,0.2538,0.2536,5.3498,5.096,0.05,0.001,0.1,0.0,0.0003,-0.0015
2019-08-29 15:13:00,0.0941,0.2712,0.2538,5.3668,5.0956,0.05,0.001,0.1,0.0009,0.0003,0.0017
2019-08-29 15:14:00,0.0919,0.2661,0.2712,5.3692,5.1031,0.05,0.001,0.1,-0.0003,0.0003,-0.0023
2019-08-29 15:15:00,0.0939,0.2745,0.2661,5.3819,5.1074,0.05,0.001,0.1,0.0004,0.0003,0.0014
2019-08-29 15:16:00,0.0986,0.3096,0.2745,5.4079,5.0983,0.05,0.001,0.1,0.0018,0.0003,0.0027
2019-08-29 15:17:00,0.0953,0.3092,0.3096,5.4213,5.1121,0.05,0.001,0.1,-0.0,0.0003,-0.0036
2019-08-29 15:18:00,0.0975,0.3215,0.3092,5.4337,5.1122,0.05,0.001,0.1,0.0006,0.0003,0.0013
2019-08-29 15:19:00,0.0996,0.3413,0.3215,5.4511,5.1097,0.05,0.001,0.1,0.001,0.0003,0.0008
2019-08-29 15:20:00,0.0998,0.3534,0.3413,5.4633,5.1099,0.05,0.001,0.1,0.0006,0.0004,-0.0008
2019-08-29 15:21:00,0.1033,0.3823,0.3534,5.4874,5.1051,0.05,0.001,0.1,0.0014,0.0004,0.0017
2019-08-29 15:22:00,0.1007,0.3816,0.3823,5.501,5.1194,0.05,0.001,0.1,-0.0,0.0004,-0.003
2019-08-29 15:23:00,0.1067,0.4185,0.3816,5.5235,5.105,0.05,0.001,0.1,0.0018,0.0004,0.0038
2019-08-29 15:24:00,0.1017,0.4072,0.4185,5.5287,5.1216,0.05,0.001,0.1,-0.0006,0.0004,-0.0048
2019-08-29 15:25:00,0.1043,0.4144,0.4072,5.5336,5.1192,0.05,0.001,0.1,0.0004,0.0004,0.0019
2019-08-29 15:26:00,0.1057,0.4258,0.4144,5.5495,5.1237,0.05,0.001,0.1,0.0006,0.0004,0.0004
2019-08-29 15:27:00,0.1085,0.449,0.4258,5.5703,5.1213,0.05,0.001,0.1,0.0012,0.0004,0.0012
2019-08-29 15:28:00,0.1132,0.4922,0.449,5.5969,5.1047,0.05,0.001,0.1,0.0022,0.0005,0.002
2019-08-29 15:29:00,0.1095,0.493,0.4922,5.6021,5.1091,0.05,0.001,0.1,0.0,0.0005,-0.0042
2019-08-29 15:30:00,0.1107,0.4983,0.493,5.6076,5.1093,0.05,0.001,0.1,0.0003,0.0005,0.0005
2019-08-29 15:31:00,0.1119,0.5067,0.4983,5.623,5.1163,0.05,0.001,0.1,0.0004,0.0005,0.0003
2019-08-29 15:32:00,0.1123,0.5117,0.5067,5.6327,5.121,0.05,0.001,0.1,0.0002,0.0005,-0.0003
2019-08-29 15:33:00,0.112,0.5097,0.5117,5.6332,5.1235,0.05,0.001,0.1,-0.0001,0.0005,-0.0007
2019-08-29 15:34:00,0.1154,0.5276,0.5097,5.6487,5.1211,0.05,0.001,0.1,0.0009,0.0005,0.002
2019-08-29 15:35:00,0.1176,0.5503,0.5276,5.6691,5.1188,0.05,0.001,0.1,0.0011,0.0006,0.0005
2019-08-29 15:36:00,0.1188,0.57,0.5503,5.6863,5.1163,0.05,0.001,0.1,0.001,0.0006,-0.0003
2019-08-29 15:37:00,0.1211,0.5947,0.57,5.7016,5.1069,0.05,0.001,0.1,0.0012,0.0006,0.0005
2019-08-29 15:38:00,0.1239,0.6254,0.5947,5.7323,5.1069,0.05,0.001,0.1,0.0015,0.0006,0.0006
2019-08-29 15:39:00,0.1231,0.6363,0.6254,5.7507,5.1144,0.05,0.001,0.1,0.0005,0.0006,-0.002
2019-08-29 15:40:00,0.127,0.6654,0.6363,5.7794,5.114,0.05,0.001,0.1,0.0015,0.0007,0.0018
2019-08-29 15:41:00,0.128,0.6871,0.6654,5.8035,5.1165,0.05,0.001,0.1,0.0011,0.0007,-0.0007
2019-08-29 15:42:01,0.1259,0.6828,0.6871,5.8088,5.126,0.05,0.001,0.1,-0.0002,0.0007,-0.0026
2019-08-29 15:43:00,0.1281,0.6898,0.6828,5.8276,5.1378,0.05,0.001,0.1,0.0003,0.0007,0.0011
2019-08-29 15:44:00,0.1312,0.7105,0.6898,5.8511,5.1406,0.05,0.001,0.1,0.001,0.0007,0.0014
2019-08-29 15:45:00,0.131,0.7183,0.7105,5.8564,5.1381,0.05,0.001,0.1,0.0004,0.0007,-0.0013
2019-08-29 15:46:00,0.136,0.752,0.7183,5.8853,5.1333,0.05,0.001,0.1,0.0017,0.0008,0.0026
2019-08-29 15:47:00,0.136,0.7696,0.752,5.9006,5.1311,0.05,0.001,0.1,0.0009,0.0008,-0.0016
2019-08-29 15:48:00,0.1371,0.7836,0.7696,5.917,5.1334,0.05,0.001,0.1,0.0007,0.0008,-0.0004
2019-08-29 15:49:00,0.1416,0.8177,0.7836,5.9488,5.1311,0.05,0.001,0.1,0.0017,0.0008,0.002
2019-08-29 15:50:00,0.1413,0.8329,0.8177,5.9711,5.1382,0.05,0.001,0.1,0.0008,0.0008,-0.0019
2019-08-29 15:51:00,0.1448,0.8607,0.8329,5.9894,5.1287,0.05,0.001,0.1,0.0014,0.0009,0.0013
2019-08-29 15:52:00,0.145,0.8747,0.8607,6.0032,5.1286,0.05,0.001,0.1,0.0007,0.0009,-0.0014
2019-08-29 15:53:00,0.1539,0.9371,0.8747,6.0397,5.1025,0.05,0.001,0.1,0.0031,0.0009,0.0048
2019-08-29 15:54:00,0.1523,0.9614,0.9371,6.0618,5.1004,0.05,0.001,0.1,0.0012,0.001,-0.0038
2019-08-29 15:55:00,0.1518,0.9676,0.9614,6.0754,5.1078,0.05,0.001,0.1,0.0003,0.001,-0.0018
2019-08-29 15:56:00,0.153,0.9735,0.9676,6.0835,5.11,0.05,0.001,0.1,0.0003,0.001,-0.0
2019-08-29 15:57:00,0.154,0.9773,0.9735,6.092,5.1147,0.05,0.001,0.1,0.0002,0.001,-0.0002
2019-08-29 15:58:00,0.1553,0.9817,0.9773,6.0919,5.1101,0.05,0.001,0.1,0.0002,0.001,0.0001
2019-08-29 15:59:00,0.1545,0.9731,0.9817,6.0926,5.1195,0.05,0.001,0.1,-0.0004,0.001,-0.0013
2019-08-29 16:00:00,0.1622,1.0122,0.9731,6.125,5.1128,0.05,0.001,0.1,0.002,0.001,0.0048
2019-08-29 16:01:00,0.1621,1.0308,1.0122,6.1437,5.1129,0.05,0.001,0.1,0.0009,0.001,-0.0021
2019-08-29 16:02:00,0.1646,1.0529,1.0308,6.1638,5.1108,0.05,0.001,0.1,0.0011,0.0011,0.0004
2019-08-29 16:03:00,0.168,1.0833,1.0529,6.194,5.1107,0.05,0.001,0.1,0.0015,0.0011,0.0008
2019-08-29 16:04:00,0.1678,1.0952,1.0833,6.2108,5.1156,0.05,0.001,0.1,0.0006,0.0011,-0.0019
2019-08-29 16:05:00,0.1699,1.1098,1.0952,6.2279,5.118,0.05,0.001,0.1,0.0007,0.0011,0.0003
2019-08-29 16:06:00,0.1733,1.1347,1.1098,6.2529,5.1182,0.05,0.001,0.1,0.0012,0.0011,0.001
2019-08-29 16:07:00,0.176,1.1617,1.1347,6.2753,5.1136,0.05,0.001,0.1,0.0014,0.0012,0.0002
2019-08-29 16:08:00,0.1783,1.1873,1.1617,6.3011,5.1137,0.05,0.001,0.1,0.0013,0.0012,-0.0001
2019-08-29 16:09:00,0.1791,1.2014,1.1873,6.3151,5.1137,0.05,0.001,0.1,0.0007,0.0012,-0.0012
2019-08-29 16:10:00,0.1814,1.2177,1.2014,6.3317,5.114,0.05,0.001,0.1,0.0008,0.0012,0.0002
2019-08-29 16:11:00,0.1852,1.2457,1.2177,6.3572,5.1115,0.05,0.001,0.1,0.0014,0.0012,0.0012
2019-08-29 16:12:00,0.1867,1.2657,1.2457,6.3773,5.1116,0.05,0.001,0.1,0.001,0.0013,-0.0008
2019-08-29 16:13:00,0.1838,1.2515,1.2657,6.3773,5.1258,0.05,0.001,0.1,-0.0007,0.0013,-0.0034
2019-08-29 16:14:00,0.1894,1.2711,1.2515,6.3946,5.1235,0.05,0.001,0.1,0.001,0.0013,0.0034
2019-08-29 16:15:00,0.1908,1.2851,1.2711,6.4089,5.1238,0.05,0.001,0.1,0.0007,0.0013,-0.0006
2019-08-29 16:16:00,0.1932,1.3018,1.2851,6.4232,5.1214,0.05,0.001,0.1,0.0008,0.0013,0.0003
2019-08-29 16:17:00,0.1959,1.3221,1.3018,6.4437,5.1216,0.05,0.001,0.1,0.001,0.0013,0.0004
2019-08-29 16:18:00,0.1978,1.3392,1.3221,6.4607,5.1214,0.05,0.001,0.1,0.0009,0.0013,-0.0003
2019-08-29 16:19:00,0.201,1.3627,1.3392,6.4844,5.1216,0.05,0.001,0.1,0.0012,0.0014,0.0006
2019-08-29 16:20:00,0.205,1.3955,1.3627,6.5104,5.1148,0.05,0.001,0.1,0.0016,0.0014,0.0009
2019-08-29 16:21:00,0.2083,1.4299,1.3955,6.5328,5.1029,0.05,0.001,0.1,0.0017,0.0014,0.0002
