datetime,DOsp_1,Delta DOsp,error_1,error_2,Delta error,NH4,NO3,P,I,D,Cntrb. P,Cntrb. I,Cntrb. D 
2019-09-02 06:00:00,0.0209,0.0009,-0.4699,-0.474,0.0041,10.5517,11.0216,0.175,0.00075,0.03,0.0007,-0.0004,0.0005
2019-09-02 06:01:00,0.02,-0.0009,-0.5315,-0.4699,-0.0616,10.5191,11.0506,0.175,0.00075,0.03,-0.0108,-0.0004,-0.002
2019-09-02 06:02:00,0.0212,0.0012,-0.5328,-0.5315,-0.0013,10.5235,11.0563,0.175,0.00075,0.03,-0.0002,-0.0004,0.0018
2019-09-02 06:03:00,0.02,-0.0012,-0.5373,-0.5328,-0.0045,10.5048,11.0421,0.175,0.00075,0.03,-0.0008,-0.0004,-0.0001
2019-09-02 06:04:00,0.1062,0.0862,-0.1169,-0.5373,0.4204,10.7574,10.8743,0.175,0.00075,0.03,0.0736,-0.0001,0.0127
2019-09-02 06:05:00,0.0213,-0.0849,-0.4679,-0.1169,-0.351,10.5362,11.0041,0.175,0.00075,0.03,-0.0614,-0.0004,-0.0231
2019-09-02 06:06:00,0.02,-0.0013,-0.5235,-0.4679,-0.0556,10.5092,11.0327,0.175,0.00075,0.03,-0.0097,-0.0004,0.0089
2019-09-02 06:07:00,0.02,0.0,-0.5577,-0.5235,-0.0342,10.4951,11.0528,0.175,0.00075,0.03,-0.006,-0.0004,0.0006
2019-09-02 06:08:00,0.02,0.0,-0.5633,-0.5577,-0.0056,10.4901,11.0534,0.175,0.00075,0.03,-0.001,-0.0004,0.0009
2019-09-02 06:09:00,0.02,0.0,-0.5868,-0.5633,-0.0235,10.4718,11.0585,0.175,0.00075,0.03,-0.0041,-0.0004,-0.0005
2019-09-02 06:10:00,0.02,0.0,-0.6116,-0.5868,-0.0248,10.4572,11.0688,0.175,0.00075,0.03,-0.0043,-0.0005,-0.0
2019-09-02 06:11:00,0.02,0.0,-0.621,-0.6116,-0.0094,10.4533,11.0742,0.175,0.00075,0.03,-0.0016,-0.0005,0.0005
2019-09-02 06:12:00,0.02,0.0,-0.631,-0.621,-0.01,10.4389,11.0699,0.175,0.00075,0.03,-0.0018,-0.0005,-0.0
2019-09-02 06:13:00,0.0206,0.0006,-0.6273,-0.631,0.0037,10.4432,11.0705,0.175,0.00075,0.03,0.0007,-0.0005,0.0004
2019-09-02 06:14:00,0.02,-0.0006,-0.642,-0.6273,-0.0147,10.4435,11.0855,0.175,0.00075,0.03,-0.0026,-0.0005,-0.0006
2019-09-02 06:15:00,0.02,0.0,-0.648,-0.642,-0.006,10.4384,11.0864,0.175,0.00075,0.03,-0.0011,-0.0005,0.0003
2019-09-02 06:16:00,0.0258,0.0058,-0.6184,-0.648,0.0296,10.4486,11.067,0.175,0.00075,0.03,0.0052,-0.0005,0.0011
2019-09-02 06:17:00,0.0349,0.0091,-0.5674,-0.6184,0.051,10.4714,11.0388,0.175,0.00075,0.03,0.0089,-0.0004,0.0006
2019-09-02 06:18:00,0.0318,-0.0031,-0.5732,-0.5674,-0.0058,10.4661,11.0393,0.175,0.00075,0.03,-0.001,-0.0004,-0.0017
2019-09-02 06:19:00,0.0306,-0.0012,-0.5779,-0.5732,-0.0047,10.4617,11.0396,0.175,0.00075,0.03,-0.0008,-0.0004,0.0
2019-09-02 06:20:00,0.0205,-0.0101,-0.6254,-0.5779,-0.0475,10.4385,11.0639,0.175,0.00075,0.03,-0.0083,-0.0005,-0.0013
2019-09-02 06:21:00,0.02,-0.0005,-0.635,-0.6254,-0.0096,10.4293,11.0642,0.175,0.00075,0.03,-0.0017,-0.0005,0.0011
2019-09-02 06:22:00,0.02,0.0,-0.6638,-0.635,-0.0288,10.4153,11.0791,0.175,0.00075,0.03,-0.005,-0.0005,-0.0006
2019-09-02 06:23:00,0.02,0.0,-0.7298,-0.6638,-0.066,10.3738,11.1036,0.175,0.00075,0.03,-0.0115,-0.0005,-0.0011
2019-09-02 06:24:00,0.02,0.0,-0.7548,-0.7298,-0.025,10.3541,11.1089,0.175,0.00075,0.03,-0.0044,-0.0006,0.0012
2019-09-02 06:25:00,0.02,0.0,-0.848,-0.7548,-0.0932,10.3048,11.1528,0.175,0.00075,0.03,-0.0163,-0.0006,-0.002
2019-09-02 06:26:00,0.02,0.0,-0.9225,-0.848,-0.0745,10.2598,11.1823,0.175,0.00075,0.03,-0.013,-0.0007,0.0006
2019-09-02 06:27:00,0.02,0.0,-0.9471,-0.9225,-0.0246,10.2504,11.1975,0.175,0.00075,0.03,-0.0043,-0.0007,0.0015
2019-09-02 06:28:00,0.02,0.0,-0.9519,-0.9471,-0.0048,10.2411,11.193,0.175,0.00075,0.03,-0.0008,-0.0007,0.0006
2019-09-02 06:29:00,0.02,0.0,-0.9852,-0.9519,-0.0333,10.2276,11.2128,0.175,0.00075,0.03,-0.0058,-0.0007,-0.0009
2019-09-02 06:30:00,0.0212,0.0012,-0.9805,-0.9852,0.0047,10.2275,11.2081,0.175,0.00075,0.03,0.0008,-0.0007,0.0011
2019-09-02 06:31:00,0.0211,-0.0001,-0.9765,-0.9805,0.004,10.2366,11.2131,0.175,0.00075,0.03,0.0007,-0.0007,-0.0
2019-09-02 06:32:00,0.02,-0.0011,-0.9949,-0.9765,-0.0184,10.2185,11.2134,0.175,0.00075,0.03,-0.0032,-0.0007,-0.0007
2019-09-02 06:33:00,0.0206,0.0006,-0.9911,-0.9949,0.0038,10.2228,11.2139,0.175,0.00075,0.03,0.0007,-0.0007,0.0007
2019-09-02 06:34:00,0.02,-0.0006,-0.9916,-0.9911,-0.0005,10.2228,11.2144,0.175,0.00075,0.03,-0.0001,-0.0007,-0.0001
2019-09-02 06:35:00,0.0233,0.0033,-0.9721,-0.9916,0.0195,10.2225,11.1946,0.175,0.00075,0.03,0.0034,-0.0007,0.0006
2019-09-02 06:36:00,0.0207,-0.0026,-0.9784,-0.9721,-0.0063,10.2222,11.2006,0.175,0.00075,0.03,-0.0011,-0.0007,-0.0008
2019-09-02 06:37:00,0.0202,-0.0005,-0.978,-0.9784,0.0004,10.2177,11.1957,0.175,0.00075,0.03,0.0001,-0.0007,0.0002
2019-09-02 06:38:00,0.0222,0.002,-0.9646,-0.978,0.0134,10.2218,11.1864,0.175,0.00075,0.03,0.0023,-0.0007,0.0004
2019-09-02 06:39:00,0.0219,-0.0003,-0.9607,-0.9646,0.0039,10.2262,11.1869,0.175,0.00075,0.03,0.0007,-0.0007,-0.0003
2019-09-02 06:40:00,0.0259,0.004,-0.937,-0.9607,0.0237,10.2306,11.1676,0.175,0.00075,0.03,0.0041,-0.0007,0.0006
2019-09-02 06:41:00,0.0253,-0.0006,-0.9328,-0.937,0.0042,10.2357,11.1685,0.175,0.00075,0.03,0.0007,-0.0007,-0.0006
2019-09-02 06:42:00,0.0253,0.0,-0.9287,-0.9328,0.0041,10.2302,11.1589,0.175,0.00075,0.03,0.0007,-0.0007,-0.0
2019-09-02 06:43:00,0.0254,0.0001,-0.9241,-0.9287,0.0046,10.2347,11.1589,0.175,0.00075,0.03,0.0008,-0.0007,0.0
2019-09-02 06:44:00,0.0257,0.0003,-0.9186,-0.9241,0.0055,10.2357,11.1543,0.175,0.00075,0.03,0.001,-0.0007,0.0
2019-09-02 06:45:00,0.0326,0.0069,-0.8809,-0.9186,0.0377,10.2542,11.1352,0.175,0.00075,0.03,0.0066,-0.0007,0.001
2019-09-02 06:46:00,0.0508,0.0182,-0.7837,-0.8809,0.0972,10.313,11.0967,0.175,0.00075,0.03,0.017,-0.0006,0.0018
2019-09-02 06:47:00,0.0657,0.0149,-0.6942,-0.7837,0.0895,10.354,11.0482,0.175,0.00075,0.03,0.0157,-0.0005,-0.0002
2019-09-02 06:48:00,0.0779,0.0122,-0.6193,-0.6942,0.0749,10.3954,11.0147,0.175,0.00075,0.03,0.0131,-0.0005,-0.0004
2019-09-02 06:49:00,0.1813,0.1034,-0.1034,-0.6193,0.5159,10.6928,10.7961,0.175,0.00075,0.03,0.0903,-0.0001,0.0132
2019-09-02 06:50:00,0.2619,0.0806,0.364,-0.1034,0.4674,10.9354,10.5714,0.175,0.00075,0.03,0.0818,0.0003,-0.0015
2019-09-02 06:51:00,0.2835,0.0216,0.5356,0.364,0.1716,11.0197,10.4841,0.175,0.00075,0.03,0.03,0.0004,-0.0089
2019-09-02 06:52:00,0.268,-0.0155,0.4832,0.5356,-0.0524,10.9902,10.507,0.175,0.00075,0.03,-0.0092,0.0004,-0.0067
2019-09-02 06:53:00,0.2101,-0.0579,0.1922,0.4832,-0.291,10.8157,10.6235,0.175,0.00075,0.03,-0.0509,0.0001,-0.0072
2019-09-02 06:54:00,0.1994,-0.0107,0.0971,0.1922,-0.0951,10.7532,10.6561,0.175,0.00075,0.03,-0.0166,0.0001,0.0059
2019-09-02 06:55:00,0.1614,-0.038,-0.1019,0.0971,-0.199,10.649,10.7509,0.175,0.00075,0.03,-0.0348,-0.0001,-0.0031
2019-09-02 06:56:00,0.1616,0.0002,-0.1296,-0.1019,-0.0277,10.6355,10.7652,0.175,0.00075,0.03,-0.0049,-0.0001,0.0051
2019-09-02 06:57:00,0.1516,-0.01,-0.1818,-0.1296,-0.0522,10.6071,10.7889,0.175,0.00075,0.03,-0.0091,-0.0001,-0.0007
2019-09-02 06:58:00,0.1627,0.0111,-0.1349,-0.1818,0.0469,10.6356,10.7706,0.175,0.00075,0.03,0.0082,-0.0001,0.003
2019-09-02 06:59:00,0.197,0.0343,0.0392,-0.1349,0.1741,10.7349,10.6957,0.175,0.00075,0.03,0.0305,0.0,0.0038
2019-09-02 07:00:00,0.2131,0.0161,0.1424,0.0392,0.1032,10.7869,10.6445,0.175,0.00075,0.03,0.0181,0.0001,-0.0021
2019-09-02 07:01:00,0.2062,-0.0069,0.1234,0.1424,-0.019,10.7725,10.6491,0.175,0.00075,0.03,-0.0033,0.0001,-0.0037
2019-09-02 07:02:00,0.1833,-0.0229,0.0088,0.1234,-0.1146,10.7049,10.6961,0.175,0.00075,0.03,-0.0201,0.0,-0.0029
2019-09-02 07:03:00,0.181,-0.0023,-0.0192,0.0088,-0.028,10.6911,10.7103,0.175,0.00075,0.03,-0.0049,-0.0,0.0026
2019-09-02 07:04:00,0.3834,0.2024,0.9607,-0.0192,0.9799,11.2747,10.314,0.175,0.00075,0.03,0.1715,0.0007,0.0302
2019-09-02 07:05:00,0.4,0.0166,1.4915,0.9607,0.5308,11.563,10.0714,0.175,0.00075,0.03,0.0929,0.0011,-0.0135
2019-09-02 07:06:00,0.4,0.0,1.7228,1.4915,0.2313,11.6847,9.9619,0.175,0.00075,0.03,0.0405,0.0013,-0.009
2019-09-02 07:07:00,0.4,0.0,1.7989,1.7228,0.0761,11.7302,9.9313,0.175,0.00075,0.03,0.0133,0.0013,-0.0047
2019-09-02 07:08:00,0.4,0.0,1.8604,1.7989,0.0615,11.7656,9.9052,0.175,0.00075,0.03,0.0108,0.0014,-0.0004
2019-09-02 07:09:00,0.4,0.0,1.9035,1.8604,0.0431,11.7914,9.8879,0.175,0.00075,0.03,0.0075,0.0014,-0.0006
2019-09-02 07:10:00,0.4,0.0,1.9265,1.9035,0.023,11.8018,9.8753,0.175,0.00075,0.03,0.004,0.0014,-0.0006
2019-09-02 07:11:00,0.4,0.0,1.9298,1.9265,0.0033,11.7963,9.8665,0.175,0.00075,0.03,0.0006,0.0014,-0.0006
2019-09-02 07:12:00,0.4,0.0,1.9668,1.9298,0.037,11.8168,9.8499,0.175,0.00075,0.03,0.0065,0.0015,0.001
2019-09-02 07:13:00,0.4,0.0,1.9671,1.9668,0.0003,11.8215,9.8544,0.175,0.00075,0.03,0.0,0.0015,-0.0011
2019-09-02 07:14:00,0.4,0.0,1.9803,1.9671,0.0132,11.8216,9.8414,0.175,0.00075,0.03,0.0023,0.0015,0.0004
2019-09-02 07:15:00,0.4,0.0,2.009,1.9803,0.0287,11.8422,9.8332,0.175,0.00075,0.03,0.005,0.0015,0.0005
2019-09-02 07:16:00,0.4,0.0,2.0225,2.009,0.0135,11.8521,9.8296,0.175,0.00075,0.03,0.0024,0.0015,-0.0005
2019-09-02 07:17:00,0.3946,-0.0054,1.9907,2.0225,-0.0318,11.8209,9.8302,0.175,0.00075,0.03,-0.0056,0.0015,-0.0014
2019-09-02 07:18:00,0.4,0.0054,2.0333,1.9907,0.0426,11.8514,9.8181,0.175,0.00075,0.03,0.0075,0.0015,0.0022
2019-09-02 07:19:00,0.4,0.0,2.0541,2.0333,0.0208,11.8511,9.797,0.175,0.00075,0.03,0.0036,0.0015,-0.0007
2019-09-02 07:20:00,0.3988,-0.0012,2.0439,2.0541,-0.0102,11.8457,9.8018,0.175,0.00075,0.03,-0.0018,0.0015,-0.0009
2019-09-02 07:21:00,0.4,0.0012,2.0432,2.0439,-0.0007,11.8454,9.8022,0.175,0.00075,0.03,-0.0001,0.0015,0.0003
2019-09-02 07:22:00,0.4,0.0,2.0565,2.0432,0.0133,11.8504,9.7939,0.175,0.00075,0.03,0.0023,0.0015,0.0004
2019-09-02 07:23:00,0.4,0.0,2.0557,2.0565,-0.0008,11.8499,9.7942,0.175,0.00075,0.03,-0.0001,0.0015,-0.0004
2019-09-02 07:24:00,0.4,0.0,2.0603,2.0557,0.0046,11.8502,9.7899,0.175,0.00075,0.03,0.0008,0.0015,0.0002
2019-09-02 07:25:00,0.0329,-0.3671,0.2695,2.0603,-1.7908,10.6956,10.4261,0.175,0.00075,0.03,-0.3134,0.0002,-0.0539
2019-09-02 07:26:00,0.02,-0.0129,-0.4604,0.2695,-0.7299,10.3804,10.8408,0.175,0.00075,0.03,-0.1277,-0.0003,0.0318
2019-09-02 07:27:00,0.02,0.0,-0.619,-0.4604,-0.1586,10.3226,10.9417,0.175,0.00075,0.03,-0.0278,-0.0005,0.0171
2019-09-02 07:28:00,0.02,0.0,-0.6654,-0.619,-0.0464,10.3102,10.9755,0.175,0.00075,0.03,-0.0081,-0.0005,0.0034
2019-09-02 07:29:00,0.0218,0.0018,-0.6611,-0.6654,0.0043,10.3146,10.9757,0.175,0.00075,0.03,0.0008,-0.0005,0.0015
2019-09-02 07:30:00,0.0261,0.0043,-0.6371,-0.6611,0.024,10.3191,10.9563,0.175,0.00075,0.03,0.0042,-0.0005,0.0006
2019-09-02 07:31:00,0.0249,-0.0012,-0.6373,-0.6371,-0.0002,10.324,10.9613,0.175,0.00075,0.03,-0.0,-0.0005,-0.0007
2019-09-02 07:32:00,0.0282,0.0033,-0.619,-0.6373,0.0183,10.3329,10.9519,0.175,0.00075,0.03,0.0032,-0.0005,0.0006
2019-09-02 07:33:00,0.037,0.0088,-0.5715,-0.619,0.0475,10.3658,10.9373,0.175,0.00075,0.03,0.0083,-0.0004,0.0009
2019-09-02 07:34:00,0.0389,0.0019,-0.553,-0.5715,0.0185,10.3748,10.9279,0.175,0.00075,0.03,0.0032,-0.0004,-0.0009
2019-09-02 07:35:00,0.0359,-0.003,-0.5629,-0.553,-0.0099,10.3701,10.933,0.175,0.00075,0.03,-0.0017,-0.0004,-0.0009
2019-09-02 07:36:00,0.0464,0.0105,-0.5112,-0.5629,0.0517,10.3934,10.9046,0.175,0.00075,0.03,0.0091,-0.0004,0.0018
2019-09-02 07:37:00,0.0551,0.0087,-0.4594,-0.5112,0.0518,10.4209,10.8803,0.175,0.00075,0.03,0.0091,-0.0003,0.0
2019-09-02 07:38:00,0.0522,-0.0029,-0.4643,-0.4594,-0.0049,10.4163,10.8806,0.175,0.00075,0.03,-0.0009,-0.0003,-0.0017
2019-09-02 07:39:00,0.0491,-0.0031,-0.4782,-0.4643,-0.0139,10.4068,10.885,0.175,0.00075,0.03,-0.0024,-0.0004,-0.0003
2019-09-02 07:40:00,0.0538,0.0047,-0.4558,-0.4782,0.0224,10.4207,10.8765,0.175,0.00075,0.03,0.0039,-0.0003,0.0011
2019-09-02 07:41:00,0.0596,0.0058,-0.4228,-0.4558,0.033,10.4349,10.8577,0.175,0.00075,0.03,0.0058,-0.0003,0.0003
2019-09-02 07:42:00,0.0688,0.0092,-0.3718,-0.4228,0.051,10.4625,10.8344,0.175,0.00075,0.03,0.0089,-0.0003,0.0005
2019-09-02 07:43:00,0.0871,0.0183,-0.274,-0.3718,0.0978,10.5084,10.7824,0.175,0.00075,0.03,0.0171,-0.0002,0.0014
2019-09-02 07:44:00,0.0867,-0.0004,-0.2609,-0.274,0.0131,10.5126,10.7735,0.175,0.00075,0.03,0.0023,-0.0002,-0.0025
2019-09-02 07:45:00,0.0976,0.0109,-0.2051,-0.2609,0.0558,10.5452,10.7503,0.175,0.00075,0.03,0.0098,-0.0002,0.0013
2019-09-02 07:46:00,0.1035,0.0059,-0.1677,-0.2051,0.0374,10.5594,10.7272,0.175,0.00075,0.03,0.0065,-0.0001,-0.0006
2019-09-02 07:47:00,0.1182,0.0147,-0.09,-0.1677,0.0777,10.6008,10.6908,0.175,0.00075,0.03,0.0136,-0.0001,0.0012
2019-09-02 07:48:00,0.0922,-0.026,-0.2045,-0.09,-0.1145,10.529,10.7335,0.175,0.00075,0.03,-0.02,-0.0002,-0.0058
2019-09-02 07:49:00,0.0762,-0.016,-0.2981,-0.2045,-0.0936,10.4782,10.7762,0.175,0.00075,0.03,-0.0164,-0.0002,0.0006
2019-09-02 07:50:00,0.0401,-0.0361,-0.4863,-0.2981,-0.1882,10.3663,10.8527,0.175,0.00075,0.03,-0.0329,-0.0004,-0.0028
2019-09-02 07:51:00,0.02,-0.0201,-0.6219,-0.4863,-0.1356,10.3027,10.9246,0.175,0.00075,0.03,-0.0237,-0.0005,0.0016
2019-09-02 07:52:00,0.02,0.0,-0.6602,-0.6219,-0.0383,10.2889,10.9491,0.175,0.00075,0.03,-0.0067,-0.0005,0.0029
2019-09-02 07:53:00,0.02,0.0,-0.7301,-0.6602,-0.0699,10.2483,10.9784,0.175,0.00075,0.03,-0.0122,-0.0005,-0.0009
2019-09-02 07:54:00,0.02,0.0,-0.7807,-0.7301,-0.0506,10.2119,10.9926,0.175,0.00075,0.03,-0.0089,-0.0006,0.0006
2019-09-02 07:55:00,0.02,0.0,-0.8094,-0.7807,-0.0287,10.1936,11.003,0.175,0.00075,0.03,-0.005,-0.0006,0.0007
2019-09-02 07:56:00,0.02,0.0,-0.8281,-0.8094,-0.0187,10.1845,11.0126,0.175,0.00075,0.03,-0.0033,-0.0006,0.0003
2019-09-02 07:57:00,0.0209,0.0009,-0.8234,-0.8281,0.0047,10.1849,11.0083,0.175,0.00075,0.03,0.0008,-0.0006,0.0007
2019-09-02 07:58:00,0.0247,0.0038,-0.8011,-0.8234,0.0223,10.1932,10.9943,0.175,0.00075,0.03,0.0039,-0.0006,0.0005
2019-09-02 07:59:00,0.02,-0.0047,-0.8237,-0.8011,-0.0226,10.1848,11.0085,0.175,0.00075,0.03,-0.004,-0.0006,-0.0013
2019-09-02 08:00:00,0.02,0.0,-0.8242,-0.8237,-0.0005,10.1846,11.0089,0.175,0.00075,0.03,-0.0001,-0.0006,0.0007
2019-09-02 08:01:00,0.02,0.0,-0.8389,-0.8242,-0.0147,10.1705,11.0093,0.175,0.00075,0.03,-0.0026,-0.0006,-0.0004
2019-09-02 08:02:00,0.0227,0.0027,-0.825,-0.8389,0.0139,10.1841,11.0091,0.175,0.00075,0.03,0.0024,-0.0006,0.0009
2019-09-02 08:03:00,0.0215,-0.0012,-0.8257,-0.825,-0.0007,10.1839,11.0096,0.175,0.00075,0.03,-0.0001,-0.0006,-0.0004
2019-09-02 08:04:00,0.289,0.2675,0.4772,-0.8257,1.3029,10.98,10.5028,0.175,0.00075,0.03,0.228,0.0004,0.0391
2019-09-02 08:05:00,0.4,0.111,1.3326,0.4772,0.8554,11.4085,10.0759,0.175,0.00075,0.03,0.1497,0.001,-0.0134
2019-09-02 08:06:00,0.209,-0.191,0.5239,1.3326,-0.8087,10.8451,10.3211,0.175,0.00075,0.03,-0.1415,0.0004,-0.0499
2019-09-02 08:07:00,0.0601,-0.1489,-0.3197,0.5239,-0.8436,10.4094,10.7291,0.175,0.00075,0.03,-0.1476,-0.0002,-0.001
2019-09-02 08:08:00,0.0557,-0.0044,-0.463,-0.3197,-0.1433,10.3558,10.8188,0.175,0.00075,0.03,-0.0251,-0.0003,0.021
2019-09-02 08:09:00,0.0483,-0.0074,-0.5182,-0.463,-0.0552,10.3196,10.8378,0.175,0.00075,0.03,-0.0097,-0.0004,0.0026
2019-09-02 08:10:00,0.0457,-0.0026,-0.5368,-0.5182,-0.0186,10.3201,10.8569,0.175,0.00075,0.03,-0.0033,-0.0004,0.0011
2019-09-02 08:11:00,0.0506,0.0049,-0.5136,-0.5368,0.0232,10.3298,10.8434,0.175,0.00075,0.03,0.0041,-0.0004,0.0013
2019-09-02 08:12:00,0.0561,0.0055,-0.4815,-0.5136,0.0321,10.3433,10.8248,0.175,0.00075,0.03,0.0056,-0.0004,0.0003
2019-09-02 08:13:00,0.0585,0.0024,-0.4634,-0.4815,0.0181,10.3473,10.8107,0.175,0.00075,0.03,0.0032,-0.0003,-0.0004
2019-09-02 08:14:00,0.0478,-0.0107,-0.5109,-0.4634,-0.0475,10.3287,10.8397,0.175,0.00075,0.03,-0.0083,-0.0004,-0.002
2019-09-02 08:15:00,0.0499,0.0021,-0.5059,-0.5109,0.005,10.3293,10.8351,0.175,0.00075,0.03,0.0009,-0.0004,0.0016
2019-09-02 08:16:00,0.0627,0.0128,-0.4412,-0.5059,0.0647,10.361,10.8022,0.175,0.00075,0.03,0.0113,-0.0003,0.0018
2019-09-02 08:17:00,0.0603,-0.0024,-0.4418,-0.4412,-0.0006,10.3562,10.798,0.175,0.00075,0.03,-0.0001,-0.0003,-0.002
2019-09-02 08:18:00,0.0486,-0.0117,-0.4973,-0.4418,-0.0555,10.3244,10.8217,0.175,0.00075,0.03,-0.0097,-0.0004,-0.0016
2019-09-02 08:19:00,0.042,-0.0066,-0.5355,-0.4973,-0.0382,10.3053,10.8407,0.175,0.00075,0.03,-0.0067,-0.0004,0.0005
2019-09-02 08:20:00,0.0304,-0.0116,-0.5957,-0.5355,-0.0602,10.2644,10.8601,0.175,0.00075,0.03,-0.0105,-0.0004,-0.0007
2019-09-02 08:21:00,0.02,-0.0104,-0.6977,-0.5957,-0.102,10.2099,10.9076,0.175,0.00075,0.03,-0.0179,-0.0005,-0.0013
2019-09-02 08:22:00,0.02,0.0,-0.7165,-0.6977,-0.0188,10.2006,10.9171,0.175,0.00075,0.03,-0.0033,-0.0005,0.0025
2019-09-02 08:23:00,0.02,0.0,-0.7444,-0.7165,-0.0279,10.1824,10.9269,0.175,0.00075,0.03,-0.0049,-0.0006,-0.0003
2019-09-02 08:24:00,0.0213,0.0013,-0.7393,-0.7444,0.0051,10.1881,10.9274,0.175,0.00075,0.03,0.0009,-0.0006,0.001
2019-09-02 08:25:00,0.0204,-0.0009,-0.7403,-0.7393,-0.001,10.1876,10.9279,0.175,0.00075,0.03,-0.0002,-0.0006,-0.0002
2019-09-02 08:26:00,0.02,-0.0004,-0.7448,-0.7403,-0.0045,10.1834,10.9282,0.175,0.00075,0.03,-0.0008,-0.0006,-0.0001
2019-09-02 08:27:00,0.02,0.0,-0.7451,-0.7448,-0.0003,10.1833,10.9284,0.175,0.00075,0.03,-0.0001,-0.0006,0.0001
2019-09-02 08:28:00,0.0212,0.0012,-0.7367,-0.7451,0.0084,10.1873,10.924,0.175,0.00075,0.03,0.0015,-0.0006,0.0003
2019-09-02 08:29:00,0.0233,0.0021,-0.7226,-0.7367,0.0141,10.192,10.9146,0.175,0.00075,0.03,0.0025,-0.0005,0.0002
2019-09-02 08:30:00,0.0241,0.0008,-0.7141,-0.7226,0.0085,10.2007,10.9148,0.175,0.00075,0.03,0.0015,-0.0005,-0.0002
2019-09-02 08:31:00,0.028,0.0039,-0.6911,-0.7141,0.023,10.2098,10.901,0.175,0.00075,0.03,0.004,-0.0005,0.0004
2019-09-02 08:32:00,0.0315,0.0035,-0.668,-0.6911,0.0231,10.2233,10.8913,0.175,0.00075,0.03,0.004,-0.0005,0.0
2019-09-02 08:33:00,0.0369,0.0054,-0.6359,-0.668,0.0321,10.2366,10.8725,0.175,0.00075,0.03,0.0056,-0.0005,0.0003
2019-09-02 08:34:00,0.0352,-0.0017,-0.637,-0.6359,-0.0011,10.2362,10.8732,0.175,0.00075,0.03,-0.0002,-0.0005,-0.001
2019-09-02 08:35:00,0.0367,0.0015,-0.6276,-0.637,0.0094,10.2409,10.8685,0.175,0.00075,0.03,0.0016,-0.0005,0.0003
2019-09-02 08:36:00,0.0369,0.0002,-0.6228,-0.6276,0.0048,10.241,10.8638,0.175,0.00075,0.03,0.0008,-0.0005,-0.0001
2019-09-02 08:37:00,0.0428,0.0059,-0.5914,-0.6228,0.0314,10.2587,10.8501,0.175,0.00075,0.03,0.0055,-0.0004,0.0008
2019-09-02 08:38:00,0.0404,-0.0024,-0.5961,-0.5914,-0.0047,10.2586,10.8547,0.175,0.00075,0.03,-0.0008,-0.0004,-0.0011
2019-09-02 08:39:00,0.0431,0.0027,-0.5816,-0.5961,0.0145,10.2635,10.845,0.175,0.00075,0.03,0.0025,-0.0004,0.0006
2019-09-02 08:40:00,0.043,-0.0001,-0.5778,-0.5816,0.0038,10.2677,10.8455,0.175,0.00075,0.03,0.0007,-0.0004,-0.0003
2019-09-02 08:41:00,0.0415,-0.0015,-0.5822,-0.5778,-0.0044,10.2632,10.8454,0.175,0.00075,0.03,-0.0008,-0.0004,-0.0002
2019-09-02 08:42:00,0.0394,-0.0021,-0.591,-0.5822,-0.0088,10.2544,10.8454,0.175,0.00075,0.03,-0.0015,-0.0004,-0.0001
2019-09-02 08:43:00,0.0392,-0.0002,-0.5912,-0.591,-0.0002,10.2542,10.8454,0.175,0.00075,0.03,-0.0,-0.0004,0.0003
2019-09-02 08:44:00,0.0426,0.0034,-0.5727,-0.5912,0.0185,10.2633,10.836,0.175,0.00075,0.03,0.0032,-0.0004,0.0006
2019-09-02 08:45:00,0.0426,0.0,-0.5679,-0.5727,0.0048,10.2633,10.8311,0.175,0.00075,0.03,0.0008,-0.0004,-0.0004
2019-09-02 08:46:00,0.04,-0.0026,-0.5779,-0.5679,-0.01,10.2631,10.841,0.175,0.00075,0.03,-0.0017,-0.0004,-0.0004
2019-09-02 08:47:00,0.0409,0.0009,-0.5729,-0.5779,0.005,10.2586,10.8315,0.175,0.00075,0.03,0.0009,-0.0004,0.0005
2019-09-02 08:48:00,0.0413,0.0004,-0.5682,-0.5729,0.0047,10.254,10.8222,0.175,0.00075,0.03,0.0008,-0.0004,-0.0
2019-09-02 08:49:00,0.0379,-0.0034,-0.5821,-0.5682,-0.0139,10.2495,10.8316,0.175,0.00075,0.03,-0.0024,-0.0004,-0.0006
2019-09-02 08:50:00,0.0379,-0.0,-0.5822,-0.5821,-0.0001,10.2448,10.827,0.175,0.00075,0.03,-0.0,-0.0004,0.0004
2019-09-02 08:51:00,0.0403,0.0024,-0.5686,-0.5822,0.0136,10.2493,10.8179,0.175,0.00075,0.03,0.0024,-0.0004,0.0004
2019-09-02 08:52:00,0.0356,-0.0047,-0.5876,-0.5686,-0.019,10.2309,10.8184,0.175,0.00075,0.03,-0.0033,-0.0004,-0.001
2019-09-02 08:53:00,0.0355,-0.0001,-0.5887,-0.5876,-0.0011,10.2305,10.8192,0.175,0.00075,0.03,-0.0002,-0.0004,0.0005
2019-09-02 08:54:00,0.0361,0.0006,-0.5839,-0.5887,0.0048,10.2353,10.8191,0.175,0.00075,0.03,0.0008,-0.0004,0.0002
2019-09-02 08:55:00,0.0392,0.0031,-0.5662,-0.5839,0.0177,10.2348,10.8011,0.175,0.00075,0.03,0.0031,-0.0004,0.0004
